EpisodesSoFar,surrgain,meankl,entropy,TimeElapsed,entloss,EpTrueRewMean,TimestepsSoFar,EpThisIter,EpLenMean,EpRewMean,ev_tdlam_before,optimgain
2167,0.06600651,0.006036853,1.8725321,7034.9362761974335,0.0,-4127.375599373157,2167000,1,1000.0,13.557196,0.6057350933551788,0.06600651
2168,0.09962565,0.008194307,1.8732444,7038.351726531982,0.0,-4129.193474894035,2168000,1,1000.0,13.428793,0.8631164133548737,0.09962565
2169,0.09155575,0.006671444,1.8741333,7041.763635396957,0.0,-4120.021880700588,2169000,1,1000.0,13.522009,0.5204823613166809,0.09155575
2170,0.08409347,0.009841049,1.8728952,7045.173171281815,0.0,-4122.099608430284,2170000,1,1000.0,13.465897,0.3679397702217102,0.08409347
2171,0.07743543,0.0058960426,1.8751638,7048.58247756958,0.0,-4133.74696328951,2171000,1,1000.0,13.414388,0.6271708309650421,0.07743543
2172,0.10982184,0.0145960115,1.8734474,7051.960744142532,0.0,-4136.613570770149,2172000,1,1000.0,13.372835,0.5068554282188416,0.10982184
2173,0.07577992,0.00745931,1.8738719,7055.340945005417,0.0,-4143.014511883304,2173000,1,1000.0,13.309598,-0.2082054615020752,0.07577992
2174,0.071681485,0.0057788477,1.8751687,7058.749220371246,0.0,-4164.098766682341,2174000,1,1000.0,16.921528,0.6709159016609192,0.071681485
2176,0.09698334,0.00986914,1.874363,7062.140076875687,0.0,-4139.174132722013,2176000,2,1000.0,16.857264,0.13009244203567505,0.09698334
2177,0.08356252,0.007965544,1.8750918,7065.516567468643,0.0,-4134.248008333709,2177000,1,1000.0,17.036446,0.40596067905426025,0.08356252
2178,0.059377342,0.0065970384,1.8738098,7068.904297351837,0.0,-4151.664513965719,2178000,1,1000.0,16.93492,0.13356786966323853,0.059377342
2179,0.49101445,0.010772458,1.8743887,7072.267525434494,0.0,-4150.158358934701,2179000,1,1000.0,16.874348,0.03669220209121704,0.49101445
2180,0.089862,0.009025429,1.8728179,7075.653157949448,0.0,-4157.985237021276,2180000,1,1000.0,17.191214,0.6089439392089844,0.089862
2181,0.055916607,0.004398253,1.8720059,7079.0751349925995,0.0,-4157.056127257127,2181000,1,1000.0,17.130556,0.6976281702518463,0.055916607
2182,0.04086875,0.013579208,1.8718686,7082.473489046097,0.0,-4168.442481278947,2182000,1,1000.0,17.194645,0.18504875898361206,0.04086875
2183,0.079300284,0.006546014,1.8713682,7085.874690294266,0.0,-4161.510606969691,2183000,1,1000.0,17.253704,0.5715908408164978,0.079300284
2184,0.037242353,0.0063904263,1.8725779,7089.294269800186,0.0,-4188.4182304865735,2184000,1,1000.0,18.251303,0.8717516213655472,0.037242353
2185,0.09147106,0.0074003474,1.8680412,7092.684299468994,0.0,-4197.163255653011,2185000,1,1000.0,18.32265,0.45295047760009766,0.09147106
2186,0.0673006,0.0061811125,1.8694754,7096.0623614788055,0.0,-4185.2400201441515,2186000,1,1000.0,18.391903,-0.06401920318603516,0.0673006
2187,0.07076733,0.00659729,1.8762511,7099.458063840866,0.0,-4175.665996011849,2187000,1,1000.0,18.609493,-0.050917744636535645,0.07076733
2188,0.08272123,0.007686845,1.8750343,7102.846682548523,0.0,-4168.898956726387,2188000,1,1000.0,18.786907,-0.25442349910736084,0.08272123
2189,0.102433875,0.009735531,1.8726199,7106.242810726166,0.0,-4188.729742455909,2189000,1,1000.0,18.822458,-0.5518789291381836,0.102433875
2191,0.06824592,0.009504257,1.8737785,7109.624314785004,0.0,-4211.885277863641,2191000,2,1000.0,18.768068,0.26965147256851196,0.06824592
2192,0.099392556,0.009077984,1.8767426,7113.00369811058,0.0,-4188.454217912111,2192000,1,1000.0,18.869959,0.03676122426986694,0.099392556
2193,0.122904,0.00974155,1.8758839,7116.387069940567,0.0,-4200.637571141944,2193000,1,1000.0,20.1474,0.5401110947132111,0.122904
2194,0.08402629,0.008209718,1.8771701,7119.789620637894,0.0,-4196.226985912712,2194000,1,1000.0,20.790262,0.35589146614074707,0.08402629
2195,0.07142484,0.006324122,1.8745106,7123.171609401703,0.0,-4185.031796506266,2195000,1,1000.0,20.743893,0.6818578243255615,0.07142484
2196,0.06422804,0.0067820977,1.865097,7126.555362224579,0.0,-4161.0089012101525,2196000,1,1000.0,20.658518,-0.12244164943695068,0.06422804
2197,0.08234547,0.0072138365,1.8662874,7129.919823169708,0.0,-4151.7122554502785,2197000,1,1000.0,20.79369,-0.16210639476776123,0.08234547
2198,0.08446501,0.008139998,1.8696592,7133.339919090271,0.0,-4147.186969630084,2198000,1,1000.0,20.812302,-0.017299771308898926,0.08446501
2199,0.06603241,0.005772896,1.8671103,7136.730183124542,0.0,-4152.391844108662,2199000,1,1000.0,20.812847,0.8303212523460388,0.06603241
2200,0.08807995,0.0062214835,1.8684232,7140.169533252716,0.0,-4160.0715477292115,2200000,1,1000.0,20.739725,0.8338489085435867,0.08807995
2201,0.07735818,0.0062315348,1.8712924,7143.545744895935,0.0,-4157.406919194266,2201000,1,1000.0,20.67483,0.8168258666992188,0.07735818
2202,0.08069856,0.008028425,1.8720407,7146.912667751312,0.0,-4152.342607799654,2202000,1,1000.0,20.798107,0.7076484560966492,0.08069856
2203,0.09474612,0.006929148,1.8742673,7150.289438724518,0.0,-4155.57777740297,2203000,1,1000.0,20.734137,0.6323580741882324,0.09474612
2204,0.07702165,0.0061753225,1.8732724,7153.65660572052,0.0,-4152.321287337287,2204000,1,1000.0,20.841509,0.5303522050380707,0.07702165
2206,0.063243605,0.0058977143,1.8805349,7157.019864797592,0.0,-4153.825273617848,2206000,2,1000.0,20.735462,0.06789296865463257,0.063243605
2207,0.121543005,0.008528535,1.881179,7160.374960899353,0.0,-4156.645906594534,2207000,1,1000.0,20.757788,0.6890619993209839,0.121543005
2208,0.09301245,0.009404439,1.8797454,7163.802567481995,0.0,-4173.086807655388,2208000,1,1000.0,20.851316,0.7447154223918915,0.09301245
2209,0.106571406,0.0076587065,1.8833426,7167.205115318298,0.0,-4183.572666920643,2209000,1,1000.0,20.78696,0.17543178796768188,0.106571406
2210,0.085360445,0.0077238027,1.8895296,7170.596503019333,0.0,-4179.16159237751,2210000,1,1000.0,20.85195,-0.14555180072784424,0.085360445
2211,0.114045605,0.01197416,1.8876646,7174.017175912857,0.0,-4179.678657160828,2211000,1,1000.0,20.913296,0.7561864256858826,0.114045605
2212,0.0751922,0.0071526226,1.8818014,7177.406142234802,0.0,-4181.535455222571,2212000,1,1000.0,20.852606,-1.4053573608398438,0.0751922
2213,0.06611724,0.006330927,1.8795593,7180.814258575439,0.0,-4186.977184324637,2213000,1,1000.0,20.89243,0.7659385651350021,0.06611724
2214,0.06933107,0.008223888,1.8792417,7184.196045637131,0.0,-4161.244015202616,2214000,1,1000.0,17.275814,0.16360235214233398,0.06933107
2215,0.107731,0.008404706,1.882614,7187.562523603439,0.0,-4160.006953193842,2215000,1,1000.0,17.304325,0.8349094837903976,0.107731
2216,0.064873874,0.0050341357,1.8788902,7190.950234413147,0.0,-4165.769777971153,2216000,1,1000.0,17.105972,-1.1350586414337158,0.064873874
2217,0.048849322,0.0056618582,1.8790437,7194.325628519058,0.0,-4195.457727303502,2217000,1,1000.0,17.162699,0.5915842652320862,0.048849322
2218,0.05548349,0.006351687,1.8798381,7197.701915025711,0.0,-4190.861134190467,2218000,1,1000.0,17.103888,-0.4905189275741577,0.05548349
2219,0.06012218,0.0073166494,1.877063,7201.06219959259,0.0,-4231.274454846573,2219000,1,1000.0,19.05018,0.7068293988704681,0.06012218
2220,0.065348014,0.0049288776,1.8806489,7204.435686588287,0.0,-4227.458668149314,2220000,1,1000.0,18.76688,-0.5761996507644653,0.065348014
2221,0.08718083,0.0074298563,1.8864896,7207.812650918961,0.0,-4228.826939603804,2221000,1,1000.0,18.782337,0.014288127422332764,0.08718083
2222,0.111598425,0.0040493207,1.8886688,7211.186376810074,0.0,-4238.813203473289,2222000,1,1000.0,18.762829,0.7416759431362152,0.111598425
2223,0.07517858,0.011817528,1.8898782,7214.57550239563,0.0,-4245.400531086954,2223000,1,1000.0,18.688034,-0.27090275287628174,0.07517858
2224,0.067455634,0.0057261847,1.8942451,7217.937261343002,0.0,-4209.316535220858,2224000,1,1000.0,17.685177,-0.24613285064697266,0.067455634
2225,0.07430395,0.0039037252,1.8911095,7221.340485095978,0.0,-4231.889985226817,2225000,1,1000.0,17.580221,0.44056570529937744,0.07430395
2226,0.075997286,0.0075853877,1.8853922,7224.718351602554,0.0,-4237.950080774672,2226000,1,1000.0,17.565733,0.058767616748809814,0.075997286
2227,0.07606762,0.0082059605,1.8845826,7228.124597072601,0.0,-4248.805694144022,2227000,1,1000.0,17.352657,0.6305703520774841,0.07606762
2228,0.08945994,0.00713073,1.8797911,7231.526616811752,0.0,-4248.941873760731,2228000,1,1000.0,17.274973,0.13952618837356567,0.08945994
2229,0.06878418,0.008186308,1.8838845,7234.919643163681,0.0,-4249.400415488771,2229000,1,1000.0,17.636333,0.722620964050293,0.06878418
2230,0.098807275,0.007329679,1.8840759,7238.299600601196,0.0,-4238.776792333187,2230000,1,1000.0,17.746069,0.067299485206604,0.098807275
2231,0.07698796,0.0073601343,1.8880495,7241.680883646011,0.0,-4240.878787920037,2231000,1,1000.0,17.70242,0.06791150569915771,0.07698796
2232,0.08923815,0.0083091725,1.8880765,7245.055495262146,0.0,-4244.907209291292,2232000,1,1000.0,17.55493,0.22608816623687744,0.08923815
2233,0.0631203,0.0041460646,1.887371,7248.443222761154,0.0,-4225.776613689794,2233000,1,1000.0,16.337969,0.5818518400192261,0.0631203
2234,0.047982644,0.014129423,1.8850088,7251.866594791412,0.0,-4209.67793857892,2234000,1,1000.0,15.67338,0.5994811654090881,0.047982644
2235,0.07901219,0.008593357,1.884243,7255.258376121521,0.0,-4209.778201302617,2235000,1,1000.0,15.611786,0.6436957716941833,0.07901219
2236,0.07933541,0.0069507286,1.8831332,7258.63672375679,0.0,-4209.11932112199,2236000,1,1000.0,15.7549,0.2450425624847412,0.07933541
2237,0.07212324,0.006473191,1.8828268,7262.023820400238,0.0,-4218.189387711849,2237000,1,1000.0,15.617285,0.8036023527383804,0.07212324
2238,0.13334684,0.008012438,1.8819429,7265.426023244858,0.0,-4224.483108550878,2238000,1,1000.0,15.51679,0.2408389449119568,0.13334684
2239,0.0936365,0.008511183,1.8809702,7268.833716630936,0.0,-4258.718356823121,2239000,1,1000.0,15.937063,0.4188966155052185,0.0936365
2240,0.09094627,0.010036813,1.8761281,7272.224204540253,0.0,-4259.363166957085,2240000,1,1000.0,16.00126,0.10377776622772217,0.09094627
2241,0.102677375,0.008011168,1.8739482,7275.620604991913,0.0,-4262.220538963482,2241000,1,1000.0,16.02769,0.41125476360321045,0.102677375
2242,0.09163746,0.0073868055,1.8716738,7279.091879606247,0.0,-4269.681046963586,2242000,1,1000.0,15.935801,0.49608945846557617,0.09163746
2243,0.12829985,0.010270327,1.8683931,7282.475701332092,0.0,-4266.855707652621,2243000,1,1000.0,15.872378,0.23484927415847778,0.12829985
2244,0.072905265,0.008041242,1.8684081,7285.8948855400085,0.0,-4274.5780586248475,2244000,1,1000.0,15.613345,0.5431307554244995,0.072905265
2245,0.07211023,0.006636972,1.8643303,7289.281830072403,0.0,-4278.288805611972,2245000,1,1000.0,15.651266,0.16016775369644165,0.07211023
2246,0.081972286,0.00620338,1.8612325,7292.669562101364,0.0,-4284.3691595840055,2246000,1,1000.0,15.683011,0.15744978189468384,0.081972286
2247,0.08468591,0.010163108,1.8615074,7296.0994482040405,0.0,-4283.7473405556475,2247000,1,1000.0,15.6182785,-0.11653017997741699,0.08468591
2248,0.0951031,0.007725753,1.8625448,7299.483700752258,0.0,-4274.800055060585,2248000,1,1000.0,15.65923,-0.19955718517303467,0.0951031
2249,0.01832439,0.0068750973,1.866515,7302.906667232513,0.0,-4276.552037853971,2249000,1,1000.0,15.540548,0.46363192796707153,0.01832439
2250,0.07665382,0.0059560826,1.8670237,7306.32168507576,0.0,-4315.331859376778,2250000,1,1000.0,18.488445,0.5034140944480896,0.07665382
2251,0.08215773,0.012549089,1.8681954,7309.687666654587,0.0,-4327.899938947249,2251000,1,1000.0,18.501747,0.4984792470932007,0.08215773
2252,0.07066026,0.007824108,1.8728058,7313.06169128418,0.0,-4328.817635113451,2252000,1,1000.0,18.515768,-0.016096949577331543,0.07066026
2253,0.08156596,0.0069733523,1.8732951,7316.432116985321,0.0,-4333.332607983632,2253000,1,1000.0,18.445274,0.5329391062259674,0.08156596
2254,0.08890957,0.0059092,1.8702881,7320.250343084335,0.0,-4334.376967205853,2254000,1,1000.0,18.47797,0.3152174949645996,0.08890957
2255,0.09321751,0.0060021994,1.8635856,7323.66125202179,0.0,-4331.275779422304,2255000,1,1000.0,18.522404,0.07377755641937256,0.09321751
2256,0.09138092,0.0059488555,1.861203,7327.087461948395,0.0,-4333.0076095723625,2256000,1,1000.0,18.547668,0.6500281393527985,0.09138092
2257,0.08698787,0.0064230403,1.862683,7330.480909347534,0.0,-4314.22691291876,2257000,1,1000.0,18.323658,0.09435385465621948,0.08698787
2258,0.08124617,0.006857601,1.8602943,7333.872052192688,0.0,-4309.837863923035,2258000,1,1000.0,18.592972,0.14350026845932007,0.08124617
2259,0.06556839,0.0077618724,1.85957,7337.286046266556,0.0,-4306.458057439491,2259000,1,1000.0,17.030497,0.6649767756462097,0.06556839
2260,0.081364445,0.00909177,1.8575478,7340.679243803024,0.0,-4314.66566000099,2260000,1,1000.0,17.048172,0.7154969274997711,0.081364445
2261,0.09798571,0.008901471,1.8588829,7344.072491407394,0.0,-4318.133137019243,2261000,1,1000.0,17.075794,0.2323317527770996,0.09798571
2262,0.102071986,0.0075609223,1.85933,7347.444025754929,0.0,-4290.918767967329,2262000,1,1000.0,17.151043,0.1226469874382019,0.102071986
2263,0.06725305,0.008379101,1.8557138,7350.829225063324,0.0,-4306.259337271897,2263000,1,1000.0,17.213032,0.7440212368965149,0.06725305
2264,0.10081422,0.0076297866,1.8579681,7354.211465835571,0.0,-4303.110262967616,2264000,1,1000.0,17.30445,0.20624136924743652,0.10081422
2265,0.087989435,0.0060929125,1.8620944,7357.644213676453,0.0,-4282.450032128678,2265000,1,1000.0,17.36376,0.17815172672271729,0.087989435
2266,0.09215701,0.007257693,1.8622704,7361.0324239730835,0.0,-4281.6142990924955,2266000,1,1000.0,17.389515,0.31000012159347534,0.09215701
2267,0.09941937,0.010093676,1.8598897,7364.437566041946,0.0,-4276.314157095183,2267000,1,1000.0,17.452435,0.4485135078430176,0.09941937
2268,0.07186234,0.0063124076,1.8638732,7367.829433679581,0.0,-4284.777092419946,2268000,1,1000.0,17.499338,0.11865735054016113,0.07186234
2269,0.08929604,0.0072521158,1.8655843,7371.228322505951,0.0,-4262.332352719673,2269000,1,1000.0,17.141333,0.20293933153152466,0.08929604
2270,0.06784174,0.0041723596,1.8628967,7374.619517087936,0.0,-4258.460357648133,2270000,1,1000.0,17.11737,0.25118041038513184,0.06784174
2271,0.12128994,0.010705257,1.8649446,7378.001662492752,0.0,-4258.8939227532455,2271000,1,1000.0,17.22563,0.6166014075279236,0.12128994
2272,0.11132981,0.008498944,1.8601491,7381.401596784592,0.0,-4265.362149633028,2272000,1,1000.0,17.577421,0.7477685809135437,0.11132981
2273,0.043755017,0.0054143267,1.8621063,7384.852713108063,0.0,-4281.693932386462,2273000,1,1000.0,17.501995,0.6004190146923065,0.043755017
2274,0.07430035,0.0059784106,1.8567994,7388.274401426315,0.0,-4306.107186537787,2274000,1,1000.0,17.917307,0.07783275842666626,0.07430035
2275,0.06651203,0.0066432045,1.8616799,7391.68389582634,0.0,-4307.5167209704305,2275000,1,1000.0,17.933537,-0.007840991020202637,0.06651203
2276,0.08296352,0.0075022853,1.8642884,7395.088220119476,0.0,-4312.439234241327,2276000,1,1000.0,17.885078,0.00018918514251708984,0.08296352
2277,0.08731038,0.008143287,1.8583189,7398.502272605896,0.0,-4316.353214568929,2277000,1,1000.0,17.960608,0.1522173285484314,0.08731038
2278,0.07344836,0.008030157,1.8567312,7401.903313398361,0.0,-4316.726449831925,2278000,1,1000.0,18.073921,0.2795642018318176,0.07344836
2279,0.074759424,0.00747681,1.8614687,7405.314120769501,0.0,-4281.67228761544,2279000,1,1000.0,17.703411,0.05651283264160156,0.074759424
2280,0.06679178,0.0074050063,1.8596842,7408.707644462585,0.0,-4280.487459005306,2280000,1,1000.0,17.697681,-1.4565801620483398,0.06679178
2281,0.12019466,0.0078831315,1.860916,7412.125182390213,0.0,-4288.412465822419,2281000,1,1000.0,17.654747,0.05044585466384888,0.12019466
2282,0.062126383,0.0057503786,1.8650504,7415.537280321121,0.0,-4279.439629265577,2282000,1,1000.0,17.756126,-0.7680613994598389,0.062126383
2283,0.08393294,0.00815635,1.8633577,7418.986741542816,0.0,-4282.86349029554,2283000,1,1000.0,17.713919,0.7274403870105743,0.08393294
2284,0.08131275,0.007924359,1.86327,7422.408495426178,0.0,-4280.641108803139,2284000,1,1000.0,17.819868,-0.7705378532409668,0.08131275
2285,0.10117619,0.010214882,1.8624876,7425.804662942886,0.0,-4285.639401036895,2285000,1,1000.0,17.832703,-0.4442538022994995,0.10117619
2286,0.0857344,0.0070089144,1.8580467,7429.213103532791,0.0,-4288.62226070348,2286000,1,1000.0,18.129112,0.4351710081100464,0.0857344
2287,0.09217172,0.0069278195,1.8609465,7432.601619005203,0.0,-4294.252549738774,2287000,1,1000.0,18.160694,0.04863673448562622,0.09217172
2288,0.08447645,0.0066391826,1.8633729,7436.020883560181,0.0,-4294.289181733408,2288000,1,1000.0,18.077236,0.2704322934150696,0.08447645
2289,0.08937918,0.007185802,1.8588753,7439.450595855713,0.0,-4306.777455113936,2289000,1,1000.0,18.147661,0.7395408451557159,0.08937918
2290,0.1083694,0.0071273115,1.8629922,7442.874402999878,0.0,-4273.428087208758,2290000,1,1000.0,15.285883,0.06611436605453491,0.1083694
2291,0.06849548,0.0064058225,1.8604615,7446.298033475876,0.0,-4254.880701069122,2291000,1,1000.0,15.383075,-0.679349422454834,0.06849548
2292,0.07464386,0.0063856747,1.8579831,7449.740669727325,0.0,-4261.632534026152,2292000,1,1000.0,15.35831,0.10901862382888794,0.07464386
2293,0.07234019,0.007187319,1.8577126,7453.153675079346,0.0,-4260.541403913113,2293000,1,1000.0,15.423474,0.3005862832069397,0.07234019
2294,0.08564996,0.0068341037,1.860017,7456.578543186188,0.0,-4257.022225577853,2294000,1,1000.0,15.533893,0.23919761180877686,0.08564996
2295,0.066687316,0.0052793836,1.858596,7459.9796986579895,0.0,-4258.934927299758,2295000,1,1000.0,15.537191,0.20117110013961792,0.066687316
2296,0.09245149,0.00723927,1.8576019,7463.396731138229,0.0,-4263.491615287519,2296000,1,1000.0,15.569285,-0.0064629316329956055,0.09245149
2297,0.1373193,0.007411189,1.8591807,7466.834789276123,0.0,-4267.037904072565,2297000,1,1000.0,15.515444,0.879481665790081,0.1373193
2298,0.08033457,0.007525951,1.8666219,7470.277190685272,0.0,-4269.1738413371695,2298000,1,1000.0,15.435242,0.06544721126556396,0.08033457
2299,0.07200861,0.00721002,1.8666108,7473.684405088425,0.0,-4244.579621228195,2299000,1,1000.0,15.037677,0.054537951946258545,0.07200861
2300,0.060802467,0.007526283,1.8637583,7477.095767259598,0.0,-4243.633290551858,2300000,1,1000.0,14.954816,-0.8105088472366333,0.060802467
2301,0.073897555,0.0073292213,1.8612397,7480.506264925003,0.0,-4240.200111105689,2301000,1,1000.0,14.88703,0.38309866189956665,0.073897555
2302,0.081226856,0.0069124773,1.8571746,7483.919443130493,0.0,-4245.831822720872,2302000,1,1000.0,14.734039,-0.0450596809387207,0.081226856
2304,0.061185196,0.00508435,1.8570701,7487.340670108795,0.0,-4245.150371545088,2304000,2,1000.0,14.596344,0.31048905849456787,0.061185196
2305,0.07649216,0.00877199,1.8515279,7490.7730717659,0.0,-4249.706870163296,2305000,1,1000.0,14.545282,0.1345391869544983,0.07649216
2306,0.15915322,0.007929419,1.8503103,7494.200965642929,0.0,-4256.328148639556,2306000,1,1000.0,14.634213,0.07603251934051514,0.15915322
2307,0.081772834,0.007612346,1.8508903,7497.655610561371,0.0,-4261.523832912002,2307000,1,1000.0,14.648447,0.2964547872543335,0.081772834
2308,0.076535925,0.008641984,1.8526877,7501.055220842361,0.0,-4258.310844967216,2308000,1,1000.0,14.585849,0.31451815366744995,0.076535925
2309,0.074586235,0.006420719,1.8574828,7504.481374979019,0.0,-4258.916497876559,2309000,1,1000.0,14.656384,0.39788007736206055,0.074586235
2310,0.102041274,0.0076196995,1.8548878,7507.916350603104,0.0,-4264.344438324309,2310000,1,1000.0,14.625448,0.14849865436553955,0.102041274
