EpisodesSoFar,EpThisIter,entloss,TimeElapsed,optimgain,EpLenMean,EpTrueRewMean,TimestepsSoFar,entropy,ev_tdlam_before,surrgain,meankl,EpRewMean
4359,1,-0.0,12985.851239681244,0.07041732,1000.0,-1163.9087137847498,4359000,-1.1527797,0.173078715801239,0.07041732,0.003959948,245.32947
4360,1,-0.0,12988.158851861954,0.055464983,1000.0,-1168.8477119658705,4360000,-1.1550652,0.09066450595855713,0.055464983,0.0039793663,245.33487
4361,1,-0.0,12990.463237047195,0.090105504,1000.0,-1155.636848067633,4361000,-1.1546034,-0.04544425010681152,0.090105504,0.014040244,242.92793
4362,1,-0.0,12992.764860630035,0.06097735,1000.0,-1176.6876675432068,4362000,-1.1569111,0.5547385513782501,0.06097735,0.0038738996,244.96426
4363,1,-0.0,12995.095686674118,0.0377907,1000.0,-1273.3715332047434,4363000,-1.1569622,-0.2723325490951538,0.0377907,0.0040128953,241.74551
4364,1,-0.0,12997.424538135529,0.11531338,1000.0,-1275.227327404999,4364000,-1.1555238,0.25904160737991333,0.11531338,0.014640268,242.56612
4365,1,-0.0,12999.729398488998,0.0721528,1000.0,-1301.5748741372768,4365000,-1.1622533,0.9233986139297485,0.0721528,0.004408705,240.62732
4367,2,-0.0,13002.031403303146,0.050406985,1000.0,-1172.1069594551045,4367000,-1.1601868,0.01395338773727417,0.050406985,0.0037799687,243.37363
4368,1,-0.0,13004.333685398102,0.075651705,1000.0,-1204.177134155949,4368000,-1.1621857,0.48628896474838257,0.075651705,0.004481664,240.73862
4369,1,-0.0,13006.640196561813,0.05125718,1000.0,-1133.1291754674535,4369000,-1.161433,0.4097660779953003,0.05125718,0.0039265305,243.85165
4370,1,-0.0,13008.944074869156,0.12608375,1000.0,-1163.8959205218875,4370000,-1.1598204,0.92220189422369,0.12608375,0.012773033,237.91406
4371,1,-0.0,13011.246854782104,0.069210336,1000.0,-1198.9342647545486,4371000,-1.1504823,0.9218191727995872,0.069210336,0.0038674201,233.7637
4372,1,-0.0,13013.561893224716,0.07837582,1000.0,-1198.7558194483634,4372000,-1.1537031,0.05714225769042969,0.07837582,0.013356267,234.28317
4373,1,-0.0,13015.881628274918,0.105454296,1000.0,-1276.8869443824187,4373000,-1.156921,0.565282553434372,0.105454296,0.014886655,231.79941
4374,1,-0.0,13018.188168764114,0.11675255,1000.0,-1218.239668163395,4374000,-1.1550916,0.2330784797668457,0.11675255,0.014189637,237.76997
4375,1,-0.0,13020.493773698807,0.06989491,1000.0,-1274.601524117835,4375000,-1.1534102,0.9376886710524559,0.06989491,0.003953295,234.1466
4376,1,-0.0,13022.7967441082,0.12399319,1000.0,-1261.9047837409155,4376000,-1.1506963,-0.030440807342529297,0.12399319,0.014644874,237.35742
4377,1,-0.0,13025.083058834076,0.09121882,1000.0,-1192.1799407726583,4377000,-1.1509994,-0.09552288055419922,0.09121882,0.011270178,232.56665
4378,1,-0.0,13027.398556232452,0.08094519,1000.0,-1265.9862238520518,4378000,-1.1609142,0.5442659258842468,0.08094519,0.012631508,246.42685
4379,1,-0.0,13029.726921796799,0.086356245,1000.0,-1264.1892697905714,4379000,-1.160997,-0.07902681827545166,0.086356245,0.013298395,247.94727
4380,1,-0.0,13032.028765916824,0.055983424,1000.0,-1256.7271003435205,4380000,-1.1662441,0.47596174478530884,0.055983424,0.004048177,248.24223
4382,2,-0.0,13034.34176659584,0.096618235,1000.0,-1339.6167050764154,4382000,-1.170715,0.29950660467147827,0.096618235,0.0132886395,245.89572
4383,1,-0.0,13036.665350198746,0.03765963,1000.0,-1435.214582831674,4383000,-1.1722416,-0.061208128929138184,0.03765963,0.0056553115,242.59448
4384,1,-0.0,13038.98266005516,0.0490034,1000.0,-1436.5987100864543,4384000,-1.1715302,-0.01242053508758545,0.0490034,0.0037537515,241.89629
4385,1,-0.0,13041.301633119583,0.08364485,1000.0,-1406.1266816587204,4385000,-1.1689135,0.831197202205658,0.08364485,0.0041068485,238.55566
4386,1,-0.0,13043.59831905365,0.08180973,1000.0,-1401.9112943174239,4386000,-1.1708322,-0.022997021675109863,0.08180973,0.0137095265,238.98653
4387,1,-0.0,13045.90999865532,0.124093026,1000.0,-1417.9396448719826,4387000,-1.1734973,0.43613195419311523,0.124093026,0.013986134,236.36816
4388,1,-0.0,13048.214497327805,0.08899756,1000.0,-1432.4312684546994,4388000,-1.1752318,0.2001938819885254,0.08899756,0.012911808,234.83565
4389,1,-0.0,13050.52226471901,0.052786607,1000.0,-1412.9278378520426,4389000,-1.1765646,0.21851497888565063,0.052786607,0.0047980845,234.55835
4390,1,-0.0,13052.836437225342,0.10121991,1000.0,-1404.739343169048,4390000,-1.176407,0.4293975830078125,0.10121991,0.013988443,234.07925
4391,1,-0.0,13055.13447880745,0.058313474,1000.0,-1323.713022701224,4391000,-1.1833949,0.31052637100219727,0.058313474,0.004022406,239.25166
4392,1,-0.0,13057.44707942009,0.08856553,1000.0,-1321.0995917732225,4392000,-1.1818329,-0.009718775749206543,0.08856553,0.013739429,239.83008
4393,1,-0.0,13059.768337249756,0.08942354,1000.0,-1284.1527935794177,4393000,-1.1910185,0.07530581951141357,0.08942354,0.0149210505,241.77402
4394,1,-0.0,13062.077651023865,0.075919904,1000.0,-1290.817261467931,4394000,-1.1860098,0.7020186483860016,0.075919904,0.0041911583,241.24002
