EpLenMean,meankl,TimeElapsed,EpisodesSoFar,entloss,optimgain,ev_tdlam_before,TimestepsSoFar,EpTrueRewMean,entropy,EpThisIter,surrgain,EpRewMean
1000.0,0.0053476975,7359.787212371826,2193,0.0,0.083375126,0.10717004537582397,2193000,-2813.408961070108,6.027343,1,0.083375126,39.12448
1000.0,0.0056519713,7363.238237857819,2194,0.0,0.08441408,0.43483102321624756,2194000,-2818.3618404637978,6.016664,1,0.08441408,39.363087
1000.0,0.005884886,7366.703965425491,2195,0.0,0.07544556,-0.2500014305114746,2195000,-2849.7398669007407,6.0001793,1,0.07544556,39.2123
1000.0,0.0043268446,7370.155590772629,2196,0.0,0.07925716,0.15751886367797852,2196000,-2849.5161077589855,5.980291,1,0.07925716,39.686146
1000.0,0.0048293145,7373.609458446503,2197,0.0,0.0787816,-0.2620542049407959,2197000,-2856.801184664718,5.9491377,1,0.0787816,39.72286
1000.0,0.004660624,7377.077308416367,2198,0.0,0.08519253,-0.03159642219543457,2198000,-2879.3030056173243,5.9445205,1,0.08519253,40.042343
1000.0,0.0049036806,7380.541946172714,2199,0.0,0.06560651,0.009638309478759766,2199000,-2884.3965718730074,5.965597,1,0.06560651,39.92223
1000.0,0.004219177,7383.999618053436,2200,0.0,0.07733516,0.002266526222229004,2200000,-2887.0196368900665,5.9702315,1,0.07733516,39.39437
1000.0,0.0048440536,7387.449776887894,2201,0.0,0.0786669,-0.04465639591217041,2201000,-2880.788318019918,5.9722285,1,0.0786669,39.538708
1000.0,0.0046002264,7390.889850139618,2202,0.0,0.08588421,0.4393315315246582,2202000,-2887.0738532046144,5.983968,1,0.08588421,39.585194
1000.0,0.0047373306,7394.337718963623,2203,0.0,0.093312636,-0.20676946640014648,2203000,-2881.6857698431404,5.9855337,1,0.093312636,39.92033
1000.0,0.004991379,7397.781831741333,2204,0.0,0.09034755,0.027314960956573486,2204000,-2888.572321224076,5.9878583,1,0.09034755,40.408287
1000.0,0.0044190064,7401.240208387375,2206,0.0,0.0759121,0.01274263858795166,2206000,-2894.5288002339967,5.9890943,2,0.0759121,40.261818
1000.0,0.0046246275,7404.684254407883,2207,0.0,0.106935084,0.012604951858520508,2207000,-2893.9828648835182,5.9965806,1,0.106935084,39.828274
1000.0,0.004564135,7408.139461517334,2208,0.0,0.07724754,-0.08171939849853516,2208000,-2887.561303335266,5.9935107,1,0.07724754,39.721474
1000.0,0.005105508,7411.587219953537,2209,0.0,0.1051195,0.524283230304718,2209000,-2887.682324555324,5.980999,1,0.1051195,38.81976
1000.0,0.005981348,7415.0460505485535,2210,0.0,0.13213879,0.1018141508102417,2210000,-2885.552056637566,5.977787,1,0.13213879,38.895668
1000.0,0.0050426694,7418.494093179703,2211,0.0,0.09950531,0.41708528995513916,2211000,-2889.529307408028,5.9940133,1,0.09950531,39.43915
1000.0,0.0041163904,7421.950500249863,2212,0.0,0.0690434,-0.2927309274673462,2212000,-2905.255503421056,5.985296,1,0.0690434,39.142963
1000.0,0.0053271847,7425.406794309616,2213,0.0,0.102005295,0.27449947595596313,2213000,-2918.8626929256134,5.9785566,1,0.102005295,39.721878
1000.0,0.005822356,7428.872371673584,2214,0.0,0.0875875,0.10606050491333008,2214000,-2917.463615031747,5.968998,1,0.0875875,39.941593
1000.0,0.0050590513,7432.326773405075,2215,0.0,0.08723976,0.2604190707206726,2215000,-2905.108356626305,5.96551,1,0.08723976,40.233654
1000.0,0.004722517,7435.785134553909,2216,0.0,0.08106807,0.16230595111846924,2216000,-2893.35873501975,5.96425,1,0.08106807,40.492325
1000.0,0.0048971744,7439.236243486404,2217,0.0,0.09416543,0.48240017890930176,2217000,-2897.5441111236287,5.9448247,1,0.09416543,40.71269
1000.0,0.005914378,7442.695380687714,2218,0.0,0.084478185,0.03760886192321777,2218000,-2885.844257903578,5.9115796,1,0.084478185,41.242203
1000.0,0.0065744836,7446.149735689163,2219,0.0,0.09627485,0.3169652223587036,2219000,-2886.0176458322876,5.914067,1,0.09627485,41.307392
1000.0,0.0045062173,7449.626606225967,2220,0.0,0.07811159,-0.061296820640563965,2220000,-2883.496825231087,5.908309,1,0.07811159,41.001366
1000.0,0.0049779494,7453.0887615680695,2221,0.0,0.09775549,0.8741444796323776,2221000,-2891.930597108103,5.8975673,1,0.09775549,40.900276
1000.0,0.005425784,7456.5523686409,2222,0.0,0.09517,0.7994473725557327,2222000,-2874.8741544105847,5.8942704,1,0.09517,40.585594
1000.0,0.005250889,7460.006657123566,2223,0.0,0.092547655,0.7577342689037323,2223000,-2872.7999739249144,5.879268,1,0.092547655,40.813118
1000.0,0.004390971,7463.46352481842,2224,0.0,0.073924445,-0.03170478343963623,2224000,-2879.8527216118423,5.891255,1,0.073924445,40.815693
1000.0,0.005996364,7466.910938739777,2225,0.0,0.0993108,0.21389240026474,2225000,-2879.2377748773442,5.892944,1,0.0993108,40.639164
1000.0,0.0049281693,7470.366693973541,2226,0.0,0.080358855,-0.300814151763916,2226000,-2874.1897188249227,5.886678,1,0.080358855,40.45979
1000.0,0.0045538917,7473.824051856995,2227,0.0,0.09386437,0.05875974893569946,2227000,-2868.35713607457,5.8584642,1,0.09386437,40.39311
1000.0,0.0048443363,7477.282576560974,2228,0.0,0.10287174,0.07324576377868652,2228000,-2872.6587015863124,5.8610835,1,0.10287174,40.511635
1000.0,0.00520284,7480.741261482239,2229,0.0,0.09142037,0.1930871605873108,2229000,-2871.0681534369314,5.842591,1,0.09142037,40.15624
1000.0,0.0050160335,7484.1934814453125,2230,0.0,0.09495185,0.7994795143604279,2230000,-2880.842208088085,5.844527,1,0.09495185,39.527275
1000.0,0.005299391,7487.6376831531525,2231,0.0,0.096061826,0.6690122783184052,2231000,-2876.265455611684,5.832579,1,0.096061826,39.0078
1000.0,0.0047063828,7491.085296392441,2232,0.0,0.084312424,-0.1243736743927002,2232000,-2879.402231808196,5.801331,1,0.084312424,38.741867
1000.0,0.004888879,7494.528692960739,2233,0.0,0.076089434,0.09172534942626953,2233000,-2865.5674797568895,5.8027177,1,0.076089434,38.733013
1000.0,0.0048020724,7497.983587265015,2234,0.0,0.07639306,0.17000031471252441,2234000,-2870.814658274374,5.8128257,1,0.07639306,38.22219
1000.0,0.0056701587,7501.43718624115,2235,0.0,0.081721485,0.2642643451690674,2235000,-2853.4861149723474,5.8089595,1,0.081721485,38.30149
1000.0,0.0045010215,7504.900773763657,2236,0.0,0.09451303,0.8068574815988541,2236000,-2864.3985411083704,5.8298945,1,0.09451303,37.961224
1000.0,0.004824628,7508.372157096863,2237,0.0,0.070431106,0.1561482548713684,2237000,-2864.862605066976,5.84613,1,0.070431106,37.9451
1000.0,0.0048141032,7511.848598957062,2238,0.0,0.07164584,0.08500206470489502,2238000,-2860.8393476552883,5.825911,1,0.07164584,37.706432
1000.0,0.004353706,7515.303623199463,2239,0.0,0.084571674,0.39720118045806885,2239000,-2844.859861723495,5.816279,1,0.084571674,37.953217
1000.0,0.0065108486,7518.782866716385,2240,0.0,0.10368644,0.859420657157898,2240000,-2827.937003671503,5.819597,1,0.10368644,38.5041
1000.0,0.004672669,7522.278919458389,2241,0.0,0.086393975,0.19806677103042603,2241000,-2827.948861043161,5.810003,1,0.086393975,38.25387
1000.0,0.0051973504,7525.765812158585,2242,0.0,0.10178104,0.6425475776195526,2242000,-2812.5651448553845,5.799315,1,0.10178104,38.659416
1000.0,0.004580163,7529.233405351639,2243,0.0,0.09003845,0.32818615436553955,2243000,-2819.1600929745096,5.773744,1,0.09003845,38.145664
1000.0,0.0052967593,7532.71750330925,2244,0.0,0.11004391,0.6826263070106506,2244000,-2827.987550198409,5.7740436,1,0.11004391,37.597305
1000.0,0.0044635674,7536.193458557129,2245,0.0,0.0866168,0.027235090732574463,2245000,-2817.9280377408018,5.7872524,1,0.0866168,37.868065
1000.0,0.0045561027,7539.665060520172,2246,0.0,0.077872515,-0.004884839057922363,2246000,-2820.2209485165413,5.783941,1,0.077872515,38.201714
1000.0,0.004901933,7543.132747888565,2247,0.0,0.09241306,0.655703991651535,2247000,-2812.9519607449815,5.761658,1,0.09241306,38.84497
1000.0,0.0049152635,7546.623838663101,2248,0.0,0.09510347,0.46287065744400024,2248000,-2809.622379981891,5.7529254,1,0.09510347,39.544537
1000.0,0.004452985,7550.102952480316,2249,0.0,0.07865464,0.014262735843658447,2249000,-2817.9176967147832,5.7557826,1,0.07865464,39.625607
1000.0,0.0049431343,7553.582400083542,2250,0.0,0.09566832,-1.1484766006469727,2250000,-2809.776468431409,5.7573037,1,0.09566832,40.222214
1000.0,0.0045718644,7557.074718952179,2251,0.0,0.0808736,-0.034287452697753906,2251000,-2815.4936012292483,5.740861,1,0.0808736,40.02904
1000.0,0.0047510285,7560.560982227325,2252,0.0,0.07318567,0.013588130474090576,2252000,-2806.6241583832925,5.7555585,1,0.07318567,40.284935
1000.0,0.006341967,7564.036318540573,2253,0.0,0.106762476,0.20687615871429443,2253000,-2794.081341093056,5.769064,1,0.106762476,40.622143
1000.0,0.005137929,7567.988549947739,2254,0.0,0.092749335,0.13208389282226562,2254000,-2788.453732273834,5.7534785,1,0.092749335,40.263588
1000.0,0.005130086,7571.477923154831,2255,0.0,0.1056387,0.7959414422512054,2255000,-2785.573140774695,5.7313643,1,0.1056387,40.235413
1000.0,0.005794812,7574.965226173401,2256,0.0,0.10157685,0.9287598356604576,2256000,-2778.0082835807852,5.740663,1,0.10157685,40.333824
1000.0,0.004785166,7578.46116566658,2257,0.0,0.0856762,0.2403375506401062,2257000,-2773.5126844807537,5.741277,1,0.0856762,39.76906
1000.0,0.0044021057,7581.960188627243,2258,0.0,0.093704164,0.36609143018722534,2258000,-2772.729398575347,5.7419634,1,0.093704164,39.269653
1000.0,0.0041770283,7585.446406841278,2259,0.0,0.08248309,-0.09002077579498291,2259000,-2760.1600528358526,5.7460933,1,0.08248309,39.508106
1000.0,0.0042645605,7588.949247121811,2260,0.0,0.07423853,0.5483425259590149,2260000,-2760.0511815484133,5.7612705,1,0.07423853,39.54397
1000.0,0.005299798,7592.429498434067,2261,0.0,0.105132766,0.2799360752105713,2261000,-2756.6730914357768,5.7622724,1,0.105132766,39.5384
1000.0,0.004782036,7595.911280870438,2262,0.0,0.084977925,0.5719573199748993,2262000,-2765.1179201169443,5.7421317,1,0.084977925,39.454456
1000.0,0.0052455748,7599.392898321152,2263,0.0,0.08515372,0.5737802982330322,2263000,-2775.061217356128,5.7270503,1,0.08515372,39.28687
1000.0,0.004603234,7602.884337186813,2264,0.0,0.085393906,0.24038726091384888,2264000,-2779.2378681684636,5.7108817,1,0.085393906,39.103065
1000.0,0.0061121774,7606.372501373291,2265,0.0,0.09811446,0.1882886290550232,2265000,-2764.7676343866433,5.6969433,1,0.09811446,39.54447
1000.0,0.0044563375,7609.856904268265,2266,0.0,0.088654526,0.6093923449516296,2266000,-2774.530315948143,5.6932154,1,0.088654526,39.404503
1000.0,0.0051000416,7613.3352789878845,2267,0.0,0.10043349,0.15863686800003052,2267000,-2764.229369414705,5.7004795,1,0.10043349,39.41628
1000.0,0.0045874435,7616.806811094284,2268,0.0,0.101869814,0.19047755002975464,2268000,-2753.0313631415215,5.6999683,1,0.101869814,39.95879
1000.0,0.004960873,7620.2927894592285,2269,0.0,0.09470661,0.2531856298446655,2269000,-2754.3643487847867,5.7151494,1,0.09470661,40.255516
1000.0,0.0047574323,7623.768092632294,2270,0.0,0.07883137,0.1051211953163147,2270000,-2748.06493085716,5.7186728,1,0.07883137,40.276043
1000.0,0.0047745444,7627.275092601776,2271,0.0,0.087772876,0.8964497894048691,2271000,-2751.8691370751308,5.710286,1,0.087772876,40.45871
1000.0,0.0052521992,7630.775970220566,2272,0.0,0.08917649,-0.1114499568939209,2272000,-2753.5385760006975,5.6950846,1,0.08917649,40.13104
1000.0,0.005113246,7634.272803068161,2273,0.0,0.089139044,0.3257630467414856,2273000,-2755.5104766210143,5.711248,1,0.089139044,40.12914
1000.0,0.005325021,7637.7401471138,2274,0.0,0.10394826,0.5131561756134033,2274000,-2753.165307916577,5.7251534,1,0.10394826,39.879513
1000.0,0.0049384376,7641.222758054733,2275,0.0,0.08967282,0.47254252433776855,2275000,-2744.2926776481954,5.734846,1,0.08967282,40.45915
1000.0,0.0049370644,7644.70871424675,2276,0.0,0.08442744,0.16251486539840698,2276000,-2745.3127942376677,5.7255855,1,0.08442744,40.597786
1000.0,0.0044280356,7648.197371482849,2277,0.0,0.07738833,0.07045286893844604,2277000,-2748.9779899857904,5.699101,1,0.07738833,40.6893
1000.0,0.00492973,7651.679192781448,2278,0.0,0.0937581,0.15406155586242676,2278000,-2737.3859290031587,5.6886425,1,0.0937581,40.79959
1000.0,0.0038091205,7655.175966501236,2279,0.0,0.06470418,0.09084320068359375,2279000,-2734.6865470890357,5.704484,1,0.06470418,40.750084
1000.0,0.005208935,7658.666380643845,2280,0.0,0.08895665,0.2850569486618042,2280000,-2736.5622389539967,5.6900434,1,0.08895665,40.391754
1000.0,0.0048238994,7662.158323287964,2281,0.0,0.08249415,0.5049768090248108,2281000,-2739.254271191693,5.6635947,1,0.08249415,40.27294
1000.0,0.004893898,7665.6442766189575,2282,0.0,0.08456527,0.29788345098495483,2282000,-2744.445244923997,5.662641,1,0.08456527,39.584778
1000.0,0.004405654,7669.123272657394,2283,0.0,0.07695426,-0.03981280326843262,2283000,-2743.6853175859906,5.638814,1,0.07695426,39.65846
1000.0,0.0048187203,7672.613645553589,2284,0.0,0.087342635,0.3259226679801941,2284000,-2736.562791353494,5.645634,1,0.087342635,39.770992
1000.0,0.0055505363,7676.092787981033,2285,0.0,0.09111698,-0.24955058097839355,2285000,-2746.554196172582,5.665788,1,0.09111698,39.640453
1000.0,0.0045012026,7679.580219745636,2286,0.0,0.076208025,0.014661014080047607,2286000,-2761.1042270577154,5.6627607,1,0.076208025,39.311707
1000.0,0.0054894234,7683.089911222458,2287,0.0,0.102088876,0.09420740604400635,2287000,-2771.0334258054054,5.6419663,1,0.102088876,39.004467
1000.0,0.005801576,7686.598198890686,2288,0.0,0.103333555,0.5737531185150146,2288000,-2776.372520722201,5.629621,1,0.103333555,38.480385
1000.0,0.005367987,7690.122573852539,2289,0.0,0.095078185,0.6609399616718292,2289000,-2770.0436948696124,5.614924,1,0.095078185,38.26166
1000.0,0.0051430613,7693.611892461777,2290,0.0,0.088358015,0.03939324617385864,2290000,-2778.4022053655567,5.6055703,1,0.088358015,37.51087
1000.0,0.005222282,7697.061475992203,2291,0.0,0.09476201,0.036892056465148926,2291000,-2783.572690546575,5.6027045,1,0.09476201,37.484283
1000.0,0.004113203,7700.558408737183,2292,0.0,0.07718245,-0.2280893325805664,2292000,-2781.2452104499753,5.608948,1,0.07718245,37.2356
1000.0,0.005445487,7704.081374168396,2293,0.0,0.11302897,0.16040170192718506,2293000,-2796.2122165443097,5.6242023,1,0.11302897,36.371117
1000.0,0.0044314056,7707.591722011566,2294,0.0,0.08707868,0.15535014867782593,2294000,-2789.47635138564,5.6199174,1,0.08707868,36.84194
1000.0,0.0051559377,7711.127379655838,2295,0.0,0.13470584,0.07657533884048462,2295000,-2798.983389052842,5.6129107,1,0.13470584,36.344635
1000.0,0.004359834,7714.62023973465,2296,0.0,0.09108019,0.19813638925552368,2296000,-2808.1496415772535,5.6228623,1,0.09108019,35.946556
1000.0,0.0049848324,7718.159179449081,2297,0.0,0.082254,0.19084125757217407,2297000,-2805.0743839775923,5.6059365,1,0.082254,36.051743
1000.0,0.0039826883,7721.655548334122,2298,0.0,0.08676578,0.7377876043319702,2298000,-2800.433843013872,5.5977225,1,0.08676578,36.445168
1000.0,0.0050675245,7725.175408840179,2299,0.0,0.108061664,0.5430917143821716,2299000,-2804.3263750221895,5.582071,1,0.108061664,36.349518
1000.0,0.0051794373,7728.670232772827,2300,0.0,0.0790928,0.7239468991756439,2300000,-2800.0889664805054,5.5708213,1,0.0790928,36.47883
1000.0,0.004501125,7732.17994093895,2301,0.0,0.084486976,0.10303080081939697,2301000,-2805.1086924674064,5.5788617,1,0.084486976,36.538033
1000.0,0.0050049336,7735.669935464859,2302,0.0,0.08310718,0.34794944524765015,2302000,-2799.2019644394873,5.555564,1,0.08310718,36.585182
1000.0,0.0048368806,7739.185016155243,2304,0.0,0.079703614,-0.03216540813446045,2304000,-2788.4023540707394,5.5532794,2,0.079703614,36.616203
1000.0,0.00406115,7742.680510759354,2305,0.0,0.08169032,0.1628631353378296,2305000,-2797.3272615174965,5.543558,1,0.08169032,35.95733
1000.0,0.0049920743,7746.659168243408,2306,0.0,0.07891781,0.1753966212272644,2306000,-2801.572824025674,5.537881,1,0.07891781,35.90226
1000.0,0.0047723614,7750.1402888298035,2307,0.0,0.08687288,-0.022066235542297363,2307000,-2812.60326911874,5.544801,1,0.08687288,35.817757
1000.0,0.005405334,7753.651876211166,2308,0.0,0.10234803,0.18460404872894287,2308000,-2825.0161307465864,5.522238,1,0.10234803,35.029102
1000.0,0.0058559896,7757.138485193253,2309,0.0,0.10539845,0.5338839292526245,2309000,-2816.080399861654,5.511293,1,0.10539845,35.102264
1000.0,0.0046748808,7760.644475221634,2310,0.0,0.076759465,0.43029630184173584,2310000,-2816.4503067341197,5.4974756,1,0.076759465,35.080956
1000.0,0.00492449,7764.141889095306,2311,0.0,0.0921307,0.07659101486206055,2311000,-2811.2506330571546,5.4959702,1,0.0921307,35.189964
1000.0,0.005311317,7767.6530854702,2312,0.0,0.08088061,0.2964925169944763,2312000,-2815.705563448971,5.487714,1,0.08088061,34.921257
1000.0,0.004992338,7771.135595083237,2313,0.0,0.08195305,0.3069230318069458,2313000,-2814.635720989878,5.4947553,1,0.08195305,34.95002
1000.0,0.0049754404,7774.665713071823,2314,0.0,0.08524015,-0.08165299892425537,2314000,-2810.194020827569,5.5064144,1,0.08524015,35.125965
1000.0,0.0052580857,7778.162833213806,2315,0.0,0.08767997,0.04199737310409546,2315000,-2819.3570019964877,5.5146317,1,0.08767997,34.65061
1000.0,0.005413072,7781.664082527161,2316,0.0,0.080037475,0.3516203761100769,2316000,-2811.9339732667495,5.542276,1,0.080037475,34.675102
1000.0,0.004868426,7785.170615434647,2317,0.0,0.089620546,0.3247976303100586,2317000,-2807.777100028701,5.534629,1,0.089620546,34.859386
1000.0,0.004409802,7788.646603345871,2319,0.0,0.084946126,0.20714902877807617,2319000,-2823.4153882061337,5.5114956,2,0.084946126,34.397686
1000.0,0.004711983,7792.155753612518,2320,0.0,0.083633035,0.4282436966896057,2320000,-2830.0740632440375,5.5039463,1,0.083633035,34.35881
1000.0,0.004356783,7795.655465126038,2321,0.0,0.064625636,0.12717896699905396,2321000,-2819.5703134083014,5.495772,1,0.064625636,34.39068
1000.0,0.0048993947,7799.147753477097,2322,0.0,0.0883348,0.3343668580055237,2322000,-2818.1897138855006,5.492854,1,0.0883348,34.3967
1000.0,0.0051823943,7802.760427236557,2323,0.0,0.07674298,0.5310924351215363,2323000,-2810.3446890393366,5.495851,1,0.07674298,34.202515
1000.0,0.005352634,7806.35884308815,2324,0.0,0.080985405,0.1016116738319397,2324000,-2812.856692291655,5.497981,1,0.080985405,34.177986
1000.0,0.004756011,7809.969552755356,2325,0.0,0.09004942,0.31772977113723755,2325000,-2809.5922662134317,5.51259,1,0.09004942,34.30106
1000.0,0.004147712,7813.582157373428,2326,0.0,0.08137204,0.3618117570877075,2326000,-2795.127400700598,5.5044723,1,0.08137204,34.462883
1000.0,0.004509176,7817.18564081192,2327,0.0,0.0869441,0.14622735977172852,2327000,-2786.1309564533644,5.4994507,1,0.0869441,34.32786
1000.0,0.0040117363,7820.782551527023,2328,0.0,0.08421029,0.08327746391296387,2328000,-2787.276466953451,5.4940624,1,0.08421029,34.32301
1000.0,0.004550726,7824.3750104904175,2329,0.0,0.07417397,-0.08505702018737793,2329000,-2796.276019903226,5.4926987,1,0.07417397,34.756386
1000.0,0.004600816,7827.986848831177,2330,0.0,0.066838995,0.24278080463409424,2330000,-2816.6949562880473,5.4934483,1,0.066838995,35.343395
1000.0,0.0048883334,7831.601708650589,2331,0.0,0.11247635,-0.06096208095550537,2331000,-2805.6216558391884,5.4722896,1,0.11247635,35.797733
1000.0,0.0051083416,7835.201263189316,2332,0.0,0.08730655,0.4707874655723572,2332000,-2815.161908802989,5.4724555,1,0.08730655,36.143227
1000.0,0.005151785,7838.779424905777,2334,0.0,0.095926024,0.10075366497039795,2334000,-2803.8308292088686,5.4701552,2,0.095926024,36.238483
1000.0,0.0047071557,7842.381071329117,2335,0.0,0.075807594,0.11038583517074585,2335000,-2798.860318501672,5.4663644,1,0.075807594,36.88317
1000.0,0.0055588824,7845.968433856964,2336,0.0,0.08287031,0.01680082082748413,2336000,-2801.9984436123223,5.449789,1,0.08287031,36.86256
